course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	rating	content_duration	published_timestamp_date	subject	revenue
546924	Trading Economic Indicators - Complete Trading System	50	Paid	2692	25	25	All Levels	0.96	1.5	9/17/2015	business	134600
547190	Amazing Graphic Design for Beginners	20	paid	32	10	5	Beginner Level	0.79	0.7	7/8/2015	graphics_design	640
547298	WordPress LMS: E-Learning Website Made Easy	20	paid	2382	22	16	All Levels	0.96	1.5	7/8/2015	web_development	47640
548044	Corporation Tax Returns UK	50	Paid	100	23	25	All Levels	0.11	2	7/23/2015	business	5000
548068	JavaScript Fundamentals	0	free	4409	71	100	All Levels	0.89	5	12/20/2016	web_development	0
548278	The Complete Web Development Course - Build 15 Projects	200	paid	7501	1213	384	All Levels	0.42	76.5	11/9/2015	web_development	1500200
548764	ACCA FA1 Recording Financial Transactions	50	Paid	49	8	27	Intermediate Level	0.88	3.5	7/14/2015	business	2450
549064	Web Development Tools the Pros Use: Code Productivity Hacks	30	paid	2596	11	39	All Levels	0.42	4	10/8/2015	web_development	77880
549094	Install a Wordpress Theme the Correct Way & Charge Others	20	paid	2335	13	18	Intermediate Level	0.3	1	9/20/2015	web_development	46700
550360	GIMP for Beginners. Make Your Own Professional Book Covers	20	paid	1002	29	44	Beginner Level	0.87	6.5	7/10/2015	graphics_design	20040
550842	16 Guitar Chords to Jam With - (Beginner - Intermediate)	20	paid	1224	19	20	All Levels	0.34	1	7/10/2015	music	24480
551072	Build Websites from Scratch with Squarespace	50	paid	342	53	60	All Levels	0.24	3.5	7/16/2015	web_development	17100
551170	Your First Course on Piano	70	paid	2002	34	33	All Levels	0.38	4	7/16/2015	music	140140
55136	Precious Metal Equities	20	Paid	28	1	8	Beginner Level	0.19	1	5/26/2013	business	560
551702	Learn to make websites with Google's Material Design Lite	20	paid	1063	72	84	All Levels	0.72	5.5	7/20/2015	web_development	21260
551910	SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots	25	Paid	462	18	34	All Levels	0.99	1	7/16/2015	business	11550
551962	Learn HTML in 59 Minutes - Your intro to front-end dev	35	paid	333	15	14	Beginner Level	0.76	1	7/14/2015	web_development	11655
551964	Drawing for All Levels: How to Design Cartoon Women	20	paid	5	2	20	All Levels	0.94	1.5	7/14/2015	graphics_design	100
551968	The Blueprint for Successful Stock Trading	120	Paid	2697	331	15	Intermediate Level	0.96	1	8/13/2015	business	323640
552058	Analyze Real Estate Investments | Financial Modeling	20	Paid	120	18	21	Beginner Level	0.8	2	7/21/2015	business	2400
552198	Complete Login and Registration System in PHP and MYSQL	200	paid	4714	149	28	Beginner Level	0.99	4	7/16/2015	web_development	942800
552258	Professional WordPress Theme Development from Scratch	200	paid	1284	173	301	All Levels	0.76	25.5	10/13/2015	web_development	256800
552504	Introduction to Options - Strategies For Consistent Profits	40	Paid	617	44	55	All Levels	0.96	4.5	8/16/2015	business	24680
552594	Create Complete Web Applications easily with APEX 5	30	paid	912	128	81	Beginner Level	0.89	7	7/14/2015	web_development	27360
552598	WordPress in under an hour - Create/manage your own website!	0	free	6474	86	15	Beginner Level	0.05	1	7/15/2015	web_development	0
552606	Beginner Guitar Essentials	95	paid	5	2	45	All Levels	0.34	4.5	8/6/2015	music	475
552650	Beginner Piano	20	paid	776	79	89	Beginner Level	0.07	4	8/5/2015	music	15520
552700	Your Second Course on Piano: Two Handed Playing	70	paid	1018	12	22	All Levels	0.84	5	10/26/2015	music	71260
553582	Learn JavaScript from scratch	20	paid	4193	92	44	Beginner Level	0.89	2.5	7/30/2015	web_development	83860
553832	Create Professional Character Designs in Photoshop	20	paid	228	11	21	Beginner Level	0.98	4	7/14/2015	graphics_design	4560
554136	Building Responsive Websites with Bootstrap 3 Framework	75	paid	1322	14	27	Beginner Level	0.08	3	7/22/2015	web_development	99150
554384	Spring Framework 4 (Java Enterprise JEE) with AngularJS	95	paid	5177	318	70	Beginner Level	0.67	13.5	9/21/2015	web_development	491815
554570	"Building a Portfolio in 90 minutes ( HTML, CSS, Js )"	20	paid	5272	111	24	Beginner Level	0.47	2	7/28/2015	web_development	105440
555122	jQuery in Action: Build 8 jQuery Projects	100	paid	1385	89	97	Beginner Level	0.17	11	9/12/2015	web_development	138500
555340	Play Piano in 30 Days! - Start Playing NOW!	0	free	5188	410	58	All Levels	0.14	3	7/26/2015	music	0
55569	Los 7 Acordes para Tocarlo Todo en un fin de semana	20	paid	332	23	42	All Levels	0.02	2	7/6/2013	music	6640
555952	Learn UI/UX and Mobile App Design in Photoshop from Scratch	145	paid	1367	61	31	Intermediate Level	0.95	3	8/6/2015	graphics_design	198215
556068	Option Trading - How To Earn If You Can't Predict The Market	145	Paid	2305	19	30	All Levels	0.96	1.5	7/22/2015	business	334225
556076	How To Play Guitar - Everything You Need To Know To Start	50	paid	5	1	8	All Levels	0.6	1	7/21/2015	music	250
556248	The Complete HTML & CSS Course - From Novice To Professional	195	paid	57422	874	84	All Levels	0.82	7.5	7/27/2015	web_development	11197290
556922	Learn Ruby on Rails: Stripe Payment Processing	40	paid	15724	33	29	Beginner Level	0.44	1.5	11/2/2016	web_development	628960
557208	Accounting - Basic Costing	40	Paid	108	2	37	All Levels	0.15	3.5	8/4/2015	business	4320
557436	ACCA MA1 Management Information	50	Paid	16	1	48	All Levels	0.85	3.5	8/24/2015	business	800
558432	Easy Typography Tips to Beautify and Strengthen Your Work	45	paid	3192	11	18	All Levels	0.96	1	8/6/2015	graphics_design	143640
559046	Basic Graphic Design for PowerPoint	20	paid	88	8	14	All Levels	0.98	1	7/26/2015	graphics_design	1760
559204	Photoshop Quickstart Guide to Digital Sketching	20	paid	1679	24	15	All Levels	0.8	1	9/17/2015	graphics_design	33580
559512	The Complete HTML5 & CSS3 Course Build Professional Websites	195	paid	10518	129	57	All Levels	0.93	4.5	8/11/2015	web_development	2051010
560218	Introduction to Financial Statements	40	Paid	112	1	14	All Levels	0.47	1.5	8/16/2015	business	4480
560472	Trading Tips from Hedge Fund Manager	50	Paid	6	2	32	Beginner Level	0.37	1	7/22/2015	business	300
56058	Surpassing Your Kickstarter Goals	30	Paid	124	7	12	All Levels	0.8	1	5/24/2013	business	3720
560662	Instant Harmonica - how to get single notes in 5 easy steps	20	paid	835	10	7	All Levels	0.37	0.63	7/22/2015	music	16700
560990	JavaScript DOM Dynamic Web interactive content Boot Camp	75	paid	7380	43	59	All Levels	0.68	2.5	7/30/2015	web_development	553500
560996	You can create Incredible Websites with HTML CSS learn how	100	paid	11892	50	28	Intermediate Level	0.82	2.5	9/12/2015	web_development	1189200
561136	Responsive Design with NEW Materialize	75	paid	12629	88	36	Beginner Level	0.99	1.5	7/23/2015	web_development	947175
561188	Photoshop CC for Beginners - A Comprehensive Crash Course	200	paid	6028	205	20	All Levels	0.88	2.5	7/29/2015	graphics_design	1205600
561774	Instant Harmonica - play the great Irish tune Molly Malone!	20	paid	420	2	13	All Levels	0.07	1	7/23/2015	music	8400
561800	Intro to Adobe Illustrator	20	paid	189	13	55	All Levels	0.98	6	8/7/2015	graphics_design	3780
56259	jQuery UI In Depth	25	paid	1520	21	52	All Levels	0.96	10.5	7/28/2013	web_development	38000
562668	Financial Accounting Made Easy for All	20	Paid	87	22	86	All Levels	0.34	4	9/1/2015	business	1740
563020	Learn to build 20 websites and build 14 iOS9 apps with swift	40	paid	1926	9	458	All Levels	0.66	22.5	7/24/2015	web_development	77040
563248	JavaScript Step by Step how to apply it to your web pages	100	paid	13406	78	44	All Levels	0.54	1.5	7/26/2015	web_development	1340600
563650	Instant Harmonica - play Scarborough Fair in 8 easy lectures	40	paid	543	4	12	Beginner Level	0.07	1	7/24/2015	music	21720
563668	Learn how to create a WordPress theme using Pinegrow	0	free	11812	152	19	All Levels	0.41	2	7/27/2015	web_development	0
563708	Bestseller!! Learn Illustrator CC in 1 Hour	200	paid	4449	100	9	Beginner Level	0.96	1.5	7/28/2015	graphics_design	889800
563880	Single Page Application of MVC 5 Using AngularJS	20	paid	722	53	18	All Levels	0.24	1.5	8/16/2015	web_development	14440
564268	Projects in Foundation Framework - Learn By Building 10 Apps	50	paid	636	33	54	All Levels	0.11	10	7/27/2015	web_development	31800
564366	"Ajax in JavaScript and JQuery, with PHP - Creating Chat App"	200	paid	3399	85	15	All Levels	0.76	1.5	7/27/2015	web_development	679800
564446	Instant Harmonica - play two Star Wars themes in 30 minutes	20	paid	605	21	11	Intermediate Level	0.07	0.7	7/28/2015	music	12100
564546	Learn PHP from Scratch	50	paid	1550	25	27	All Levels	0.96	1.5	7/26/2015	web_development	77500
564966	The Complete Chart Pattern Trading Course: A Proven Approach	200	Paid	2666	115	52	Beginner Level	0.96	4	8/10/2015	business	533200
565000	Learn MeteorJS By Building 10 Real World Projects	50	paid	2784	221	79	Intermediate Level	0.92	15	7/28/2015	web_development	139200
56513	Social Network Web Development	200	paid	2698	29	57	All Levels	0.72	8	9/3/2013	web_development	539600
565282	Learn To Create Different Website Layouts & Media Queries	195	paid	6510	45	22	All Levels	0.27	2	8/11/2015	web_development	1269450
565384	Introduction to Modern Programming with PHP	20	paid	954	183	123	All Levels	0.89	16	8/27/2015	web_development	19080
56585	Twitter Bootstrap 2 for Beginners	20	paid	2388	139	12	Beginner Level	0.96	1	5/29/2013	web_development	47760
566248	jQuery Fundamentals Powerful Bootcamp for beginners	150	paid	13882	63	47	Beginner Level	0.74	3	8/4/2015	web_development	2082300
566678	Learn 4 Chords and Play Thousands of Songs!	20	paid	4560	177	22	All Levels	0.14	1.5	8/17/2015	music	91200
566856	Learn Monster GODJ	0	free	991	29	12	Beginner Level	0.44	1	7/29/2015	music	0
566910	How to Launch Your Own Website Builder Service	20	paid	9028	87	12	All Levels	0.78	1.5	7/28/2015	web_development	180560
566920	WordPress for Beginners - Tutorial - From Novice to Know-How	20	paid	3694	48	39	Beginner Level	0.11	4	8/28/2015	web_development	73880
567070	Accounting Made Easy 2	50	Paid	4034	8	40	Intermediate Level	0.14	3	9/16/2015	business	201700
567558	Instant Harmonica - play Amazing Grace with grace and ease!	40	paid	496	6	14	Intermediate Level	0.07	1	8/1/2015	music	19840
568322	How to Play Dan Fogelberg Songs on Guitar	25	paid	24	1	49	All Levels	0.15	4.5	3/29/2016	music	600
568524	WordPress Plugins Treasure Chest	25	paid	1655	10	44	All Levels	0.5	3	8/6/2015	web_development	41375
56926	School of Raising Capital: Agile Financial Modeling	20	Paid	12	1	11	Beginner Level	0.34	1.5	6/28/2013	business	240
569436	How to Become an Accountant from scratch!	40	Paid	1169	7	15	Intermediate Level	0.98	3	8/20/2015	business	46760
56970	Drum Set for Beginners	20	paid	119	8	26	All Levels	0.2	3.5	10/2/2013	music	2380
570188	Low Poly Portrait Illustration	20	paid	4	0	8	All Levels	0.94	0.68	8/4/2015	graphics_design	80
570416	JSON Faster Sleeker & Easier Discover the benefits learn it	200	paid	8577	69	31	All Levels	0.22	1.5	8/12/2015	web_development	1715400
570844	Learn Basic Concepts of Economics Step by Step - Complete	150	Paid	2801	6	25	Beginner Level	0.96	1.5	8/16/2015	business	420150
570848	WordPress Plugin Development -> Deep dive discovery!	40	paid	2650	19	39	Beginner Level	0.11	2	11/5/2015	web_development	106000
570996	Finance Fundamentals for Non Finance Leaders	20	Paid	37	7	15	All Levels	0.98	1	8/4/2015	business	740
571394	QuickBooks Online: Complete Guide & Certification tips	50	Paid	2187	218	91	All Levels	0.87	13	8/3/2015	business	109350
571506	ProTrader -  Advanced Technical Analysis	125	Paid	825	11	34	All Levels	0.89	2	8/22/2016	business	103125
571730	Invierte en la Bolsa Mexicana y de USA	200	Paid	1673	547	40	Beginner Level	0.46	5.5	8/10/2015	business	334600
572268	AngularJS For .Net Developers From Scratch	50	paid	2494	303	40	All Levels	0.96	4.5	3/9/2016	web_development	124700
572270	Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture	60	paid	652	48	46	Beginner Level	0.93	6.5	1/16/2017	web_development	39120
572744	Trend Traders Club: How To Find And Trade Fast Moving Trends	75	Paid	1513	31	60	All Levels	0.3	5.5	8/4/2015	business	113475
572992	Investing: How to Fix Hidden Flaws Inside Your Portfolio	195	Paid	58	8	14	All Levels	0.78	1	12/3/2015	business	11310
573064	Photoshop in Ease: Create World Amazing  Graphic Designs	20	paid	14440	182	26	Beginner Level	0.2	3	8/13/2015	graphics_design	288800
573716	Learn PHP Programming for Absolute Beginners	35	paid	5368	78	20	All Levels	0.32	2	8/5/2015	web_development	187880
574082	"Web Scraping with Python, Ruby & import. io"	75	paid	973	50	46	Beginner Level	0.89	4.5	8/9/2015	web_development	72975
574132	Como utilizar o Corel Draw por completo!	30	paid	293	32	44	All Levels	0.82	7	8/17/2015	graphics_design	8790
57415	Interpreting Financial Statements	20	Paid	1449	29	23	All Levels	0.07	1.5	6/6/2013	business	28980
574194	Manipulate Photos with GIMP	20	paid	34	4	11	Intermediate Level	0.79	2	8/9/2015	graphics_design	680
574428	Fingerpicking Classics - Great songs played fingerstyle!	20	paid	953	11	13	All Levels	0.15	2	8/7/2015	music	19060
574876	Get started Creating Websites Everything you need provided	100	paid	14260	44	43	Beginner Level	0.25	3	9/25/2015	web_development	1426000
574974	The Complete Piano Course - Master The Piano	95	paid	4982	276	240	All Levels	0.14	23	8/20/2015	music	473290
575040	Typography From A to Z	100	paid	317	15	76	All Levels	0.76	6	8/7/2015	graphics_design	31700
575476	Forex trading made simple	100	Paid	45	4	31	Beginner Level	0.95	1.5	9/25/2015	business	4500
575644	Building a Ruby on Rails Application with Neo4j	0	free	4830	38	7	Beginner Level	0.99	0.53	8/18/2015	web_development	0
575676	Fundamentals of Investing!	20	Paid	3125	54	13	All Levels	0.96	2	8/9/2015	business	62500
575880	The Complete Wordpress Course - Build Your Own Website Today	195	paid	9421	73	36	Beginner Level	0.34	3.5	8/25/2015	web_development	1837095
576054	"WordPress Development - Themes, Plugins & Single Page Apps"	150	paid	817	164	131	Beginner Level	0.63	19.5	3/2/2016	web_development	122550
576108	Introduction to PHP Slim Microframework	20	paid	1312	19	11	All Levels	0.47	1	8/7/2015	web_development	26240
576636	Build your own Naked Trading Forex Robot	40	Paid	315	28	19	Beginner Level	0.85	2	8/11/2015	business	12600
576646	Create Fast RESTful APIs with Lumen and Homestead by Laravel	60	paid	1157	105	31	All Levels	0.34	3	10/25/2015	web_development	69420
576694	Ultimate WordPress Plugin Course	100	paid	4537	415	49	Beginner Level	0.89	9	8/20/2015	web_development	453700
576722	Simple And Easy: Wordpress For Beginners	0	free	5014	196	32	Intermediate Level	0.99	3	8/9/2015	web_development	0
576906	"Technical Analysis Primer for trading Stocks, Bonds & Forex"	50	Paid	397	4	36	Beginner Level	0.18	3	11/23/2015	business	19850
576946	Introduction to bookkeeping and Accounting	35	Paid	2623	158	20	Beginner Level	0.96	1	8/21/2015	business	91805
577198	Asset Protection Using Offshore Companies	20	Paid	480	3	21	Beginner Level	0.99	1	8/12/2015	business	9600
577256	Accounting Department's Tips & Tricks - Beginner to Advanced	95	Paid	1222	14	61	All Levels	0.89	6	10/7/2015	business	116090
577796	"Simple Javascript: Learn by Doing, Beginners Welcome!"	25	paid	2753	10	18	Beginner Level	0.64	2	9/7/2015	web_development	68825
578534	The Intelligent Investor	30	Paid	384	40	44	All Levels	0.77	10.5	8/27/2015	business	11520
578750	Learn 4 Vital things that will make your DRUM PLAYING EASIER	35	paid	510	1	8	All Levels	0.07	0.62	8/13/2015	music	17850
578900	Learn Wordpress 4 from Scratch : Create Awesome Websites	75	paid	2023	8	25	All Levels	0.99	2	8/13/2015	web_development	151725
579182	Wordpress Essentials: Useful Plugins	25	paid	1087	7	24	All Levels	0.18	1	9/15/2015	web_development	27175
579202	How to make Business Cards like a Pro	20	paid	593	3	13	Beginner Level	0.94	0.7	8/11/2015	graphics_design	11860
579338	Learn Object Oriented Programming PHP fundamentals bootcamp	100	paid	22213	142	16	All Levels	0.78	1	8/11/2015	web_development	2221300
579642	Professional Trading - Consistent Profits with Low Risk!	20	Paid	627	5	27	All Levels	0.96	1	10/17/2015	business	12540
580068	Handle difficult questions the bank manager will ask you	20	Paid	2	0	12	All Levels	0.97	1	9/4/2015	business	40
580466	Complete PHP Course With Bootstrap3 CMS System & Admin Panel	195	paid	55332	1225	144	Intermediate Level	0.28	20	9/22/2015	web_development	10789740
581256	Django Tutorial: Build Your First App Fast & Free!	20	paid	5228	180	27	All Levels	0.3	2.5	9/8/2015	web_development	104560
581352	Creating Icons with Adobe Illustrator	30	paid	2266	26	10	Beginner Level	0.59	1	8/13/2015	graphics_design	67980
581598	Commodity Futures Day Trading Strategies	95	Paid	91	5	28	All Levels	0.96	5	8/28/2015	business	8645
581662	Stock Trading with this Strategy	50	Paid	30	3	6	All Levels	0.94	1	8/13/2015	business	1500
582390	Instant Harmonica - play When the Saints on harmonica now!	20	paid	31	1	10	Beginner Level	0.11	1	8/14/2015	music	620
582392	JavaScript Basics Web Development Building Blocks	95	paid	10179	68	17	Beginner Level	0.81	1.5	8/14/2015	web_development	967005
582636	Bootstrap unleash the power faster & easier web development	150	paid	18101	88	68	All Levels	0.74	5.5	8/14/2015	web_development	2715150
583224	Instant Harmonica - play The Kesh (pt 1) it's easy and fun!	40	paid	58	5	11	All Levels	0.07	0.58	8/17/2015	music	2320
583752	Introduction to Piano - By PGN Piano!	0	free	14922	772	8	All Levels	0.3	0.67	8/16/2015	music	0
584410	The Ultimate Guide to Dividend & Dividend Growth Investing	200	Paid	2115	59	88	All Levels	0.88	5.5	11/13/2015	business	423000
584468	Instant Harmonica - play The Kesh (part 2) - easy and fun!	20	paid	53	5	9	Beginner Level	0.07	0.58	8/17/2015	music	1060
584522	Voiceover Audio Secrets - Your Way to Top Audio Quality	195	paid	918	8	39	All Levels	0.89	2.5	11/11/2015	web_development	179010
584758	Bootstrap 3 Beginners: Create a Professional Landing Page	20	paid	3271	278	54	Beginner Level	0.92	2.5	9/20/2015	web_development	65420
584786	JavaScript HTML CSS Project make a Quiz Tutorial	95	paid	7130	39	24	Intermediate Level	0.3	2	8/18/2015	web_development	677350
585174	Adobe Illustrator Fast Track	40	paid	9	0	23	Beginner Level	0.94	2.5	8/18/2015	graphics_design	360
585208	Basics of Economics For Beginners A to Z - A Complete Course	170	Paid	1942	5	24	All Levels	0.7	1.5	8/24/2015	business	330140
585496	Ultimate AngularJS: Build a Real-World App from Scratch	100	paid	1712	438	49	All Levels	0.2	5.5	2/8/2016	web_development	171200
585566	Master Adobe Photoshop Lightroom CC - From Beginner to Advan	50	paid	1468	190	141	All Levels	0.95	8	8/18/2015	graphics_design	73400
585752	"Forex Trading Secrets |MT4 Robot (EA) inside, no coding"	150	Paid	2096	48	29	Beginner Level	0.88	0.68	8/24/2015	business	314400
585946	Beginner Guitar Lessons by Paul Gronow	50	paid	659	4	46	All Levels	0.07	3.5	3/2/2016	music	32950
586490	Instant Harmonica - play Summertime in 8 fun & easy lessons	40	paid	81	7	11	Beginner Level	0.18	1	8/19/2015	music	3240
58653	How to Build a CMS with PHP	50	paid	1096	33	10	Beginner Level	0.96	1	6/7/2013	web_development	54800
586680	Mestres do Photoshop	30	paid	86	18	52	All Levels	0.52	5.5	8/21/2015	graphics_design	2580
587232	Simple Linear Regression Analysis ( A Complete Course )	200	Paid	811	5	29	Beginner Level	0.78	1.5	8/27/2015	business	162200
587902	Core HTML How to get online quickly HTML to HTML5	90	paid	10394	33	34	Beginner Level	0.88	3.5	8/21/2015	web_development	935460
58791	Toon Boom Studio Tutorial - Cartoon Animation Made Simple	50	paid	342	20	81	Intermediate Level	0.29	5	6/7/2013	graphics_design	17100
588264	Instant Harmonica - play The Lion Sleeps Tonight - today!	20	paid	62	1	11	All Levels	0.11	1	8/21/2015	music	1240
588764	Stock Options Day Trading Mindset for Success	200	Paid	2988	21	43	Beginner Level	0.96	4.5	9/29/2015	business	597600
589248	Instant Harmonica - play Somewhere Over the Rainbow now!	40	paid	431	2	11	All Levels	0.07	1	1/4/2016	music	17240
589342	Learn HTML - The programming language to build a webpage!	25	paid	1655	39	19	All Levels	0.96	1	1/17/2016	web_development	41375
58977	Financial Statements Made Easy	95	Paid	8095	249	12	All Levels	0.18	0.58	6/9/2013	business	769025
589778	How to Read Financial Statements	20	Paid	5	2	59	All Levels	0.97	2	8/23/2015	business	100
589900	The 7 Day Guitar Method	20	paid	213	4	11	All Levels	0.02	2.5	10/26/2015	music	4260
59014	Coding for Entrepreneurs Basic	0	free	161029	279	27	Expert Level	0.69	3.5	6/9/2013	web_development	0
590406	Learn ReactJS: Code Like A Facebook Developer	20	paid	1948	72	45	All Levels	0.47	5	8/24/2015	web_development	38960
590622	Logo Design - Guide to Logo Design in Photoshop	25	paid	6215	86	17	All Levels	0.45	2	2/5/2016	graphics_design	155375
591116	Master Typescript : Learn Typescript from scratch	95	paid	424	45	60	All Levels	0.77	3.5	10/16/2015	web_development	40280
591724	Financial Market Environment & Investment Strategies	105	Paid	1	0	25	Expert Level	0.97	1.5	6/20/2017	business	105
591880	1 - Concepts of Statistics For Beginners Step by Step	200	Paid	273	4	15	All Levels	0.78	0.52	8/30/2015	business	54600
592122	What you can learn before Piano Lessons	0	free	61	1	31	Expert Level	0.11	1.5	9/1/2015	music	0
592338	Forex Trading Secrets of the Pros With Amazon's AWS	200	Paid	4284	93	76	All Levels	0.84	5	9/11/2015	business	856800
592352	Supercharging Development With Atom Text Editor	20	paid	644	42	28	All Levels	0.87	1.5	9/2/2015	web_development	12880
592594	3D Programming with WebGL and Babylon.js for Beginners	200	paid	549	49	18	Beginner Level	0.96	2	8/31/2015	web_development	109800
592606	Spielend Klavier lernen mit Freude und Erfolg	100	paid	255	30	53	Intermediate Level	0.02	4	11/12/2015	music	25500
593128	Install WordPress on Computer using XAMPP	0	free	4290	150	15	All Levels	0.89	0.62	8/26/2015	web_development	0
593460	Successful Day Trading with Fibonacci	200	Paid	869	135	11	All Levels	0.02	2	8/31/2015	business	173800
593544	PHP MVC Framework CodeIgniter Tutorial for Beginners Project	100	paid	3701	508	125	Intermediate Level	0.34	10.5	8/28/2015	web_development	370100
593962	Stock Fundamental Analysis with Excel	50	Paid	206	13	50	Beginner Level	0.94	10	9/15/2015	business	10300
594852	Getting Started with Power Chords	20	paid	6	0	27	All Levels	0.88	1	12/17/2015	music	120
594854	Getting Started on the Acoustic Guitar	20	paid	3	0	28	All Levels	0.84	1	10/20/2015	music	60
594936	Algorithmic futures trading - Investing with no experience	195	Paid	1512	23	19	Beginner Level	0.2	1.5	9/14/2015	business	294840
595258	Finance for Non-Finance: Learn Quick and Easy	20	Paid	4158	51	30	All Levels	0.84	2.5	2/25/2016	business	83160
59535	HTML for Beginners	0	free	8592	336	35	Beginner Level	0.8	2.5	7/20/2013	web_development	0
595728	Complete HTML5 and CSS3 Course +1 Start to Finish Project	200	paid	3887	81	94	All Levels	0.71	8.5	9/7/2015	web_development	777400
595818	Laravel Account Activation Project	50	paid	1147	19	19	All Levels	0.58	2.5	12/7/2016	web_development	57350
595876	Logo Design in Adobe Illustrator - for Beginners & Beyond	200	paid	4297	337	110	Beginner Level	0.96	7.5	10/1/2015	graphics_design	859400
596192	PSD To a Creative Landing Page Using Twitter Bootstrap 3	0	free	11666	546	20	All Levels	0.55	4	4/7/2016	web_development	0
596598	Basic Excel for Basic Bookkeeping and Accounting	95	Paid	7743	340	33	All Levels	0.07	1.5	9/10/2015	business	735585
597084	Don't Let Your Customers Run Your Business	50	Paid	7	3	28	All Levels	0.14	2.5	10/26/2015	business	350
597164	Learn to Trade for Profit: Finding Winning Stocks - Chinese	95	Paid	264	0	79	All Levels	0.78	3	10/8/2015	business	25080
59725	Small Business and Managerial Accounting Training Tutorial	20	Paid	117	3	71	All Levels	0.8	3.5	6/19/2013	business	2340
597256	Learn Ruby Programming The Easy Way	35	paid	3485	22	19	Intermediate Level	0.55	2	9/15/2015	web_development	121975
597424	Sell like a Pro: Insider Secrets of Successful Selling!	115	Paid	12	1	25	Beginner Level	0.76	2.5	11/1/2016	business	1380
597716	Trade Pullback Candlestick Strategy - Make Consistent Pips	200	Paid	521	67	24	Beginner Level	0.19	3	2/24/2016	business	104200
598094	Crowdfunding to Win	40	Paid	627	15	15	All Levels	0.96	1.5	9/23/2015	business	25080
598266	Trading for everyone - The Independent Investor Course I	120	Paid	4133	15	36	Beginner Level	0.84	4	10/8/2015	business	495960
598516	jQuery for Beginners	20	paid	1421	17	36	Beginner Level	0.83	4	11/10/2015	web_development	28420
598722	"Build, Grow, and Protect Your Assets: A Step-by-Step Guide"	195	Paid	226	26	26	Beginner Level	0.3	3.5	9/23/2015	business	44070
598846	Forex para Principiantes-Ejemplos en VIVO de Trading Real	140	Paid	813	94	52	All Levels	0.07	5	10/5/2015	business	113820
59922	Best Beginner Guitar Lessons by Sam Lyons	20	paid	14560	20	32	All Levels	0.3	2	6/16/2013	music	291200
599504	Advanced Scalable Python Web Development Using Flask	120	paid	1299	56	71	All Levels	0.76	14	8/11/2016	web_development	155880
599532	How to Set Up a Self-Hosted Wordpress Website in 30 Minutes	0	free	8770	261	13	All Levels	0.62	0.53	9/20/2015	web_development	0
599628	How to manage your own VPS and create websites	120	paid	735	16	30	Beginner Level	0.14	1.5	9/17/2015	web_development	88200
599652	48 Logo Designs and Techniques	20	paid	113	9	48	All Levels	0.98	9	9/15/2015	graphics_design	2260
599684	Profitable binary option trading strategy	195	Paid	1096	24	24	All Levels	0.01	1.5	10/29/2015	business	213720
600206	Business Accounting Made Easy	50	Paid	1168	5	26	Beginner Level	0.98	5.5	9/5/2015	business	58400
600316	"High-Frequency Trading #1: Basics, History & Strategies"	50	Paid	2222	24	11	All Levels	0.15	0.6	9/28/2015	business	111100
600366	Turn your animated greeting card carousel into a music video	20	paid	311	0	9	Intermediate Level	0.68	1	7/1/2016	graphics_design	6220
600486	Teoria Basica del Arte. Como Pintar Ilustraciones Digitales	20	paid	5104	437	26	All Levels	0.14	1	9/8/2015	graphics_design	102080
601230	Guitar:Play 5 Easy Christmas Chord Progressions On Guitar	50	paid	383	4	9	All Levels	0.18	1	11/11/2015	music	19150
601260	Mastering AngularJS UI Development	95	paid	464	26	22	All Levels	0.86	1.5	9/3/2015	web_development	44080
601912	TRADING: 5K CHALLENGE	55	Paid	375	10	19	Intermediate Level	0.93	1	9/12/2015	business	20625
602032	Ultimate Stock Market Investing: Learn How to Value Stocks	50	Paid	1519	40	46	All Levels	0.13	3.5	11/3/2015	business	75950
602218	Mastering JavaScript	95	paid	694	39	39	All Levels	0.45	4	9/4/2015	web_development	65930
602450	6 Must Know Tricks to Successful Solos	35	paid	469	38	30	All Levels	0.07	4	9/28/2015	music	16415
602702	Wordpress for beginners :Build Websites Fast without Coding	50	paid	1658	72	68	All Levels	0.76	5	9/8/2015	web_development	82900
602812	"Music Theory, Guitar and Ear Training"	60	paid	30	3	39	Beginner Level	0.11	3	11/22/2015	music	1800
603408	Learn to Freelance with People Per hour (URDU)	20	paid	948	48	8	All Levels	0.89	0.6	9/14/2015	web_development	18960
603902	Curso de Didgeridoo nivel principiante	50	paid	0	0	31	Beginner Level	0.66	1	4/11/2016	music	0
604044	Wordpress for Beginners - Build a Live Website from Scratch	20	paid	3877	92	15	Beginner Level	0.55	1.5	9/9/2015	web_development	77540
606494	The 80/20 Beginner Guitar Course	50	paid	1269	27	51	All Levels	0.88	3	4/28/2016	music	63450
606756	Projects in ExpressJS - Learn ExpressJs building 10 projects	50	paid	1949	149	102	All Levels	0.13	15.5	9/15/2015	web_development	97450
606928	7 Deadly Mistakes of Investing that Will Slash Your Profits!	50	Paid	5354	24	23	Beginner Level	0.55	1.5	9/21/2015	business	267700
607048	Essentials of JavaScript Practice Coding Exercises Tips	80	paid	28125	115	21	Beginner Level	0.38	2	9/25/2015	web_development	2250000
